Date,Product_ID,Product_Category,Region,Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Temperature,Fuel_Price,Consumer_Confidence,Season,Forecast_Demand
5453,174,2,1,221.0,18212.734577482704,9131.465882747438,0,17.436934339530893,1.2708220364251623,70.83517082884893,3,351.88
5454,171,1,0,266.0,21777.86027984607,8194.029516690061,0,32.42412038295551,1.8854834890633831,71.74994388024646,3,360.08
5455,139,4,0,307.0,51807.92945304344,2029.2627249255893,0,39.42121974361251,0.8046008363761297,60.99177759982412,3,259.88
5456,142,4,0,299.0,18126.49863330005,1704.618560244563,0,12.327849368535489,1.2824139240389574,94.68192229433512,3,255.16
5457,121,3,2,270.0,9598.39565021528,5483.183096074076,0,33.68405744096299,1.6914018490578986,93.71424788748342,3,326.31
5458,119,2,1,273.0,35116.569400606335,7888.093801263252,1,13.6895613869539,1.8690693405607404,65.78615604224139,3,377.12
5459,107,4,0,293.0,42116.14989690436,2109.123036201351,0,18.945560412913864,1.2300821811124858,63.02583832980665,3,257.65
5460,128,3,0,302.0,22066.611766926228,6772.937202424168,0,26.998709559417748,1.6083069552467135,89.45016444589356,3,377.97
5461,139,4,0,273.0,35082.28567799808,5750.698519920763,0,18.916740919693915,1.496418503622048,106.87742505346614,3,316.74
5462,189,3,2,280.0,44713.25102753485,7533.90477760935,0,29.50783524840188,1.041838959844593,117.22453029064437,3,373.46
5463,129,0,2,274.0,22621.310955233857,4918.377035496411,0,22.51587623864467,1.61713322041816,64.50924039260087,3,287.39
5464,180,0,1,260.0,29786.55970886963,7239.669374980082,0,16.57341199203462,1.0994775295598034,102.49032320555904,3,373.42
5465,183,4,3,283.0,13129.498960867984,2436.4780433565747,1,25.927922435632528,1.7406892001888234,71.48681753248644,3,280.25
5466,154,2,1,282.0,6840.311622322355,2931.348459084659,0,10.72029205475084,1.8390814342012776,62.03854921907708,3,261.72
5467,115,1,2,264.0,51914.60616301063,9130.006574326038,0,32.232350497370774,1.374106756337841,80.08628295171863,3,393.0
5468,145,2,0,303.0,22407.320588253617,3964.375677677107,0,25.668665983166093,0.8649495096007673,94.43287951322448,3,308.43
5469,161,2,0,301.0,21130.913108108296,9869.552333528956,0,38.401009539848445,1.6848230707498264,96.08112088142742,3,430.7
5470,106,1,1,306.0,59726.34193517368,1415.841378850839,0,13.083684076599717,1.360658194168257,62.95211548087701,3,238.83
5471,179,0,0,277.0,41849.723494829,5462.882334576163,0,31.968767146853303,0.913423076084898,115.66782735392628,3,319.65
5472,144,0,2,254.0,31839.819436638893,3924.884480017174,0,19.02851181861628,1.197364425285783,63.27530775611665,3,271.51
5473,158,1,1,304.0,44346.976179508485,9963.6853334583,0,21.19446050033992,1.1487693798317484,73.03151228337921,3,408.59
5474,155,3,3,282.0,41675.87252545864,9910.31280728158,1,20.45460166862229,1.6716312782886766,85.95027975640237,3,437.87
5475,147,2,2,279.0,43914.72790831358,3117.1896266763893,0,20.74065753576481,1.308880045854795,116.73914048236138,3,298.95
5476,126,4,2,272.0,8729.584770319281,3405.311917139224,0,22.92504859231319,1.5044572392200302,119.47394798484656,3,268.6
5477,152,0,0,293.0,27632.729079349512,7747.0499684534225,0,10.630145527565931,1.401318334276269,60.02110610241726,3,371.2
5478,186,4,2,331.0,24203.86433649112,9007.069882548618,0,35.402720699886075,1.6691083138870568,73.470943820011,3,418.02
5479,187,1,2,290.0,9483.735130587687,6973.272890694267,0,36.45387828015868,1.661661014892711,90.08103217958148,3,348.81
5480,172,4,3,279.0,26300.72162162765,8782.38059555227,0,11.186696047884215,1.3385477989106995,101.66373625892945,3,376.48
5481,134,4,0,315.0,41237.03662292543,1569.6320985615534,0,33.28009580772547,0.962039998157598,99.40477607899918,3,269.39
5482,150,2,2,306.0,15951.652212990986,6764.756332569342,0,12.168178291169925,1.2894516265386258,75.09065121786739,3,354.65
5483,183,1,0,261.0,19550.15642785137,7301.538002536266,1,34.23440794853815,0.992162259089838,71.85081656291112,3,369.48
5484,136,4,2,318.0,42946.137846537895,2712.8715675824124,0,28.38963165466834,1.9509894987264265,60.85643405848148,3,276.13
5485,180,0,3,348.0,43248.89654938385,8001.7318839214495,0,19.19058285013164,1.9401729176001647,110.57159322385004,3,413.24
5486,194,1,0,254.0,44800.8713762798,9498.386527312205,0,28.41647796920504,1.3480227947427024,82.72782144888808,3,368.19
5487,156,0,0,282.0,45802.88401945346,9081.698430502593,0,25.19938311926872,0.8331534510516441,111.86044752564106,3,408.23
5488,107,3,3,251.0,48646.30734228281,3204.706761220051,0,29.07264474435108,1.249572427479677,79.42235685020225,3,254.45
5489,178,4,1,307.0,39140.90231686522,3915.9337417496754,0,24.26115333995761,1.8741128103949567,105.36208729402914,3,328.4
5490,194,1,2,330.0,48088.96156485061,5496.502320516216,0,33.18623774972774,1.1456253630961548,64.17966361831952,3,335.1
5491,193,0,2,313.0,54740.92262160346,2425.2506585251267,0,11.358086121753905,1.5463758133503205,108.6864451200948,3,294.84
5492,119,4,1,339.0,58036.33898323786,9585.57846804648,1,20.328469260833387,1.0207246746854963,113.46074099889654,3,470.51
5493,152,2,0,329.0,49142.6956407936,2454.369667397448,0,26.778602442600267,1.7901970468218087,75.89282045288388,3,257.41
5494,111,0,0,347.0,38186.00283749848,7852.806621913023,0,27.64729093204281,1.870276785037562,68.51189710561772,3,406.67
5495,148,0,3,337.0,23312.72984007601,4072.8533605383577,0,15.086349609519097,1.5381436352362448,71.76869106439347,3,315.28
5496,116,3,3,307.0,54614.94256247053,6163.487179269371,0,12.235888134932177,1.5485149767300594,112.06707767715888,3,370.09
5497,163,2,3,317.0,50655.95953406062,1424.564419549254,0,10.629358613707886,1.25427203528374,77.1723444837324,3,258.97
5498,141,3,1,299.0,51076.15215440536,2845.106717835915,0,22.39040874208803,1.64850963874461,73.8812699134521,3,263.36
5499,193,2,1,313.0,14192.070184413486,4999.52114489091,0,19.911615300740056,1.3741539038354902,118.73298369624514,3,345.41
5500,128,0,0,320.0,24533.22178370221,7094.720955164527,0,27.03423980072108,1.6945842415112682,100.20066683002116,3,383.68
5501,118,3,3,318.0,30680.41956937603,7998.057335897917,0,23.48544505711732,1.9622142748613007,109.93350257672418,3,407.57
5502,110,4,0,347.0,59303.46418989302,1271.2646598697206,0,21.822041646902512,1.786851036853936,104.82327651734671,3,291.16
5503,197,2,1,314.0,56745.954741832335,2372.411944709107,0,35.29961779135871,1.4207974935665524,82.44081978202863,3,277.37
5504,149,0,2,303.0,21598.048635483312,7568.125648203283,0,28.64548446727973,1.9746662187398256,111.76478307824718,3,406.51
5505,170,1,0,305.0,43784.96128289049,8317.498832308145,0,29.38302191259187,1.5284986752420702,95.29014407425952,3,405.4
5506,157,2,1,336.0,11426.203188107034,3129.143745572075,0,21.45479145346104,0.877846903475004,99.44379583098402,3,323.86
5507,133,2,3,296.0,27742.063930495595,3066.877423054725,0,33.30532948342742,1.6764411484642017,79.56468383430409,3,286.97
5508,119,4,2,321.0,34539.741045903924,1792.264955258493,0,14.56262713494483,1.7840745569007064,118.86983294622848,3,288.64
5509,149,2,2,352.0,55550.49515200798,2352.645780373061,0,22.060021882692865,0.9618072871643952,111.27611252402218,3,321.21
5510,187,2,2,332.0,59944.26087338632,1072.1430269402151,0,11.415217152058508,1.615147959776882,68.88686601791163,3,267.57
5511,109,4,3,326.0,26311.78027817909,6308.48115800105,0,13.463120585943186,1.905099968845032,72.23262836993464,3,359.15
5512,131,4,2,327.0,37602.71106198031,9135.022096804883,0,12.445775686908329,1.101711143403405,104.91502217661318,3,441.87
5513,151,3,1,308.0,42054.52944805554,2346.1848958436094,0,23.2430839471346,1.5020103306438473,61.54510594045355,3,249.47
5514,114,0,0,312.0,24699.07477765311,7762.992970969391,0,30.91973071761931,1.1295059415897697,80.1270255780149,3,393.51
5515,183,0,2,326.0,64351.382349052925,6162.928176902469,0,19.38090131947959,1.7292888977688474,91.95111190696082,3,357.12
5516,102,3,2,336.0,59686.83447639509,9459.297033518553,0,10.798331851711549,1.496792044669598,72.29466572377493,3,413.89
5517,136,0,1,350.0,25673.378218596845,8183.1027022323215,0,31.216251775341263,1.3136916172676507,112.38906764233812,3,427.07
5518,139,2,3,334.0,37217.72740766279,8674.561204832156,0,16.222992015037242,0.8347855868437164,113.35608924200923,3,432.64
5519,171,3,2,360.0,22158.471738421435,6752.279371353101,0,31.68024063438538,1.933758737501896,117.4107688326209,3,413.1
5520,139,3,1,366.0,41215.518177351696,8302.025075822829,0,10.220638748844811,1.3972871275740557,68.7798534328041,3,432.94
5521,155,0,1,350.0,50049.93772386696,4157.825531318748,0,19.37026303534136,1.764931451799675,64.75725242189603,3,319.96
5522,122,1,3,359.0,12706.37301628287,2881.1583535349773,0,28.636922392472616,1.2702738935256896,93.36567050587249,3,336.15
5523,110,0,3,316.0,55812.26660943762,9212.67974109668,0,36.13452311398151,1.8189243644146684,107.5459758695346,3,444.09
5524,163,1,0,313.0,39711.642228280514,7609.022902651784,0,32.6238532771788,0.9920467405106552,77.46349832322443,3,380.97
5525,107,3,2,347.0,68750.59704511952,1816.326072442812,0,23.48859159804601,1.0777926944617908,74.4582940526762,3,273.48
5526,192,1,0,310.0,7628.006104522279,8802.185749763084,0,31.55544408547341,1.2000696751353233,91.06324615564334,3,432.48
5527,193,2,1,332.0,56330.34146163035,4140.1354598062535,0,26.126242218578856,0.9063144047891918,88.92335691706963,3,343.71
5528,155,4,2,354.0,57543.88543477977,3684.500114875992,0,34.401866681734575,1.3326091312404706,88.77300102771312,3,332.38
5529,159,1,1,367.0,16116.236945364535,6609.822105577491,0,33.16196648662593,1.383109266635997,84.31661984600848,3,380.93
5530,109,4,1,334.0,26838.57478121441,6117.387724958172,0,39.27556507140753,0.9377599972959152,103.62345266393092,3,380.76
5531,138,2,1,327.0,58619.104511180005,5844.310490489394,0,13.148142029281182,1.3125184474877036,96.8814439162087,3,355.63
5532,127,4,3,347.0,39322.655270213,3293.8946506182424,0,20.221147200562463,1.0367552608291837,89.26891709038038,3,327.45
5533,148,2,3,320.0,29513.813678112965,9637.96376130598,1,15.771304164546873,1.850254123738816,103.24202967998896,3,458.68
5534,135,4,2,338.0,61850.40293814121,9551.088314465798,0,28.923042507461048,1.411152108931447,75.70176546458752,3,415.71
5535,112,4,1,342.0,12586.288926807902,1037.4597093024986,0,29.92083093699553,1.9423593707597016,113.5102065395976,3,270.9
5536,195,0,1,342.0,35965.438515462905,4040.448662509376,0,16.11432051756483,1.2097177922306912,83.05006010433875,3,319.91
5537,135,1,2,345.0,47412.43148426938,1409.9379765584204,0,22.64657800087173,1.209674171308101,79.65556038118643,3,291.44
5538,125,4,0,327.0,42358.74910042364,8652.238896789167,0,28.064506676587165,1.2064542161809388,92.53649719789138,1,409.01
5539,185,3,1,329.0,22230.45163009455,8978.66414466955,0,29.76859604898077,1.1219414166660744,76.22456436392082,1,392.35
5540,103,0,3,329.0,39939.39020652341,5664.684553176195,1,13.079409532375635,1.7410839382826169,76.12441046088526,1,366.74
5541,194,1,0,312.0,46032.82868230074,8557.102310146438,0,37.63218484013579,1.1392889734296787,64.67247836850635,1,388.06
5542,181,0,0,352.0,44098.33940821961,7330.242842684127,0,11.022493451098171,1.1456158560545098,99.11634312945633,1,423.26
5543,163,1,0,363.0,51982.76184535824,5496.165486355818,0,39.188272106584506,0.8562755103987525,114.76382187888449,1,400.25
5544,137,2,0,362.0,23926.090658573583,4274.302590901247,0,19.489774606563326,1.9584336578862729,101.11581323589054,1,340.16
5545,187,4,0,341.0,57940.26856768202,3396.025227939038,0,19.490367181852527,1.863552618616408,94.06424683288722,1,323.49
5546,186,3,0,330.0,33311.55849690721,3334.8622368074675,0,23.38077986420953,1.1510115870110278,102.70731734514284,1,323.97
5547,121,0,2,362.0,71567.5056818537,6058.5794581383225,0,30.848750796881305,1.4249228447491211,117.98705064685902,1,396.15
5548,101,0,2,360.0,8708.888779217554,2501.279438413111,0,14.78805351054456,1.3792941156133467,80.18962453113035,1,307.88
5549,130,0,0,352.0,31136.781922250684,2573.126885556603,1,17.64954339987274,0.9052437158309052,85.84143346349857,1,336.64
5550,110,0,3,383.0,20101.95010591434,1093.540062943285,0,38.847180543672245,1.4374365665250912,77.17310530800256,1,293.18
5551,191,4,2,348.0,41763.380770907504,6519.952536032113,0,36.30526430746772,0.9359919162695696,61.00326345983896,1,376.41
5552,145,1,2,343.0,21875.48252662685,9949.09767094047,0,16.37175054394328,1.3209075519476596,80.8455929025881,1,459.27
5553,195,4,0,341.0,52086.39636031204,9002.974378851311,0,27.190343057024915,0.9053651442332208,64.29693328207493,1,412.34
5554,161,2,3,318.0,56838.00196019957,7351.208239843911,0,16.108052515443916,1.5066994228246409,111.5039258548312,1,401.54
5555,168,4,0,362.0,20981.224479410343,8069.727679899157,0,26.50183772802283,0.8588106604710506,102.9365516268683,1,425.62
5556,163,4,3,347.0,16975.92403913033,4751.674446373714,0,20.97319885038529,1.5541143562363502,78.24188455391217,1,353.09
5557,109,2,3,360.0,63923.145635205416,3682.71599424462,0,20.872742196670185,1.648662163125778,79.67667960805204,1,323.28
5558,139,4,1,386.0,32821.17266034937,4317.654536962153,0,29.05209555292548,1.4850358316932044,94.17619643618364,1,369.39
5559,123,1,2,342.0,33592.968568077886,1732.7987355704354,0,17.55522544501153,1.363388036491884,107.88191504602712,1,291.52
5560,198,3,0,303.0,18111.67666327043,6704.156782266692,0,22.12778815584754,0.8729512476027026,103.1224377563637,1,373.31
5561,143,2,2,360.0,34760.40344971434,2573.785199914065,0,37.75776548210241,0.8136239250887453,61.72908767235328,1,289.89
5562,159,0,2,354.0,21818.440656529965,7865.903900440347,0,32.660943979751124,1.210917835132769,107.11776252869592,1,420.5
5563,161,1,3,336.0,46995.29160955527,2709.7881603743144,1,21.49850329847116,1.7255029208769572,112.88002864403568,1,331.71
5564,186,3,2,358.0,39307.59602021682,3053.116227406029,0,16.907855968649894,1.5767334739608443,65.39338849039883,1,297.81
5565,116,1,1,366.0,59237.42218003644,9615.750754385512,0,29.770348909026808,0.950337132476634,106.2035837617619,1,458.94
5566,164,1,0,332.0,25328.632216181515,1948.563208213548,0,34.230690568374456,1.6255269958444338,75.10374510608125,1,259.33
5567,194,0,2,345.0,38297.45046000624,5489.582853214269,0,35.82294043867397,1.4898987084932025,70.42250363904148,1,355.77
5568,194,3,0,380.0,25351.395291636,1564.1785666143749,0,26.928438396086992,1.0000678322548069,92.63259202512523,1,313.54
5569,156,1,2,336.0,63236.98330131627,1813.518928739857,1,25.50399571035736,1.706361969705536,93.16031257783068,1,290.54
5570,154,0,0,352.0,40109.84391124429,6701.503259245843,0,31.589272039991524,1.7963654104193982,88.25261145090037,1,377.65
5571,152,2,0,298.0,15264.52830249447,6676.545367527269,0,15.273005011172575,1.0790689180083486,114.10819042845196,1,359.8
5572,155,0,0,321.0,22180.399789155475,2738.0825319174323,0,35.564168060616645,1.5630635520359804,74.49693533090289,1,271.88
5573,197,4,2,354.0,12362.513153985112,8852.378637325533,1,12.217705134684694,1.2537589762763066,96.15262548746978,1,461.52
5574,108,0,1,375.0,9377.579702847006,7319.6829611467965,0,28.090507021388422,0.8701531978230631,84.5920327671154,1,406.77
5575,121,0,0,323.0,37037.09496774881,3705.4952458404814,0,27.690805422368737,1.833623868663532,112.42673987061768,1,326.63
5576,112,0,3,352.0,28400.108371222348,3235.4790220803534,0,19.321069455664947,1.784893377154121,67.96890840366747,1,302.42
5577,188,1,3,343.0,66363.37312777131,7788.567278177458,0,11.063885720935655,1.1815310097681864,64.97491663905255,1,390.65
5578,147,3,3,369.0,18759.83134632977,7602.615317193434,0,31.535646166966128,1.4378062001726104,119.56561195088736,1,443.62
5579,117,0,1,326.0,53106.794462603946,2339.487203782939,0,10.725223694559546,1.4148435672940582,94.63221671274668,1,278.15
5580,175,0,0,358.0,27521.199734910653,4142.690638032414,0,15.388350417669708,1.012950957644192,114.71650606073185,1,349.39
5581,139,4,1,336.0,20239.54110883049,2950.0952199259664,0,26.32710483891412,0.9748086900748836,84.49302771638727,1,307.03
5582,116,4,0,354.0,68865.2581067633,3647.2977647728585,0,38.199490955828026,1.813121450486048,96.25771705902388,1,330.29
5583,114,2,1,351.0,57726.78950875748,3588.0756624538503,0,11.9780052615699,1.840829737409327,101.64539077989672,1,335.07
5584,114,2,0,344.0,45928.04559829493,9784.213299669673,0,27.363608088653432,1.670215652120964,119.16677835126488,1,461.69
5585,178,4,3,358.0,52082.47963869859,7751.902357995116,0,19.866791045275832,0.887318630008936,66.7643104361102,1,388.15
5586,162,3,0,349.0,69258.58425011404,8020.468440422876,1,30.082539143551774,1.8909706102885104,67.48684852352781,1,437.54
5587,138,2,1,346.0,43864.95742161395,3496.8084873905905,0,38.587264473223954,1.97690328183,91.39220917702012,1,322.24
5588,112,3,0,341.0,13074.649670531213,1004.743765417316,0,18.057709469671323,1.7307367149076511,63.348011313003845,1,272.32
5589,180,4,2,349.0,11054.890079380775,1523.4130442979051,0,38.67780955145429,1.2240952018960276,103.648787186904,1,295.07
5590,131,2,0,352.0,49276.20542074463,5976.997899911162,0,36.11878902751777,1.2869297268235802,119.44533037090784,1,403.63
5591,108,0,3,327.0,45246.40333143422,3569.330250085478,0,28.21167747496265,1.8435640721359607,108.68614668403636,1,332.15
5592,139,4,0,340.0,52588.23613025903,2736.591405833696,0,32.74710016265439,1.1362233290684027,75.94853003843083,1,308.99
5593,119,2,2,325.0,12863.555718607904,1446.7682945468684,0,35.946640130040585,0.9702291333390112,107.97368051273938,1,275.69
5594,189,3,2,345.0,65578.43126229616,8882.93565486764,0,34.10405895874419,1.7873651500057823,97.67257769686591,1,451.37
5595,190,3,2,334.0,39815.64384430797,6401.146123521783,0,19.80123056931015,1.0319990603348197,67.1651858767932,1,357.29
5596,184,2,1,361.0,49428.11775595858,1966.358930034316,0,34.378122305247985,1.8887597945004584,93.95544902825029,1,306.53
5597,181,3,2,359.0,9432.161013894776,7897.636144869342,1,19.405565236605945,1.5148185524193067,113.80659613680636,1,458.89
5598,176,2,1,326.0,62909.96690777387,7802.430319691191,0,36.01237877019689,1.4664438228457102,77.39537619133424,1,422.07
5599,179,2,2,344.0,41715.687274225296,3604.632769137303,0,17.66398151920975,1.730899197680205,99.5464509750619,1,339.21
